Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature ©,Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
2006-04-26 00:00:00.000 +0200,Clear,rain,13.31111111,13.31111111,0.82,3.542,73,15.8263,0,1018.44
2006-04-26 01:00:00.000 +0200,Clear,rain,12.73333333,12.73333333,0.83,3.0751,70,15.8263,0,1018.23
2006-04-26 02:00:00.000 +0200,Partly Cloudy,rain,13.78888889,13.78888889,0.77,6.0858,50,14.9569,0,1014.58
2006-04-26 03:00:00.000 +0200,Partly Cloudy,rain,10.57777778,10.57777778,0.88,6.44,190,15.8263,0,1018.11
2006-04-26 04:00:00.000 +0200,Partly Cloudy,rain,10.48333333,10.48333333,0.92,3.22,340,15.4721,0,1017.73
2006-04-26 05:00:00.000 +0200,Partly Cloudy,rain,10.28888889,10.28888889,0.91,3.7513,48,14.8764,0,1017.7
2006-04-26 06:00:00.000 +0200,Clear,rain,9.972222222,9.972222222,0.92,1.5617,106,10.9802,0,1017.62
2006-04-26 07:00:00.000 +0200,Mostly Cloudy,rain,13.63888889,13.63888889,0.9,2.7048,193,9.8049,0,1017.54
2006-04-26 08:00:00.000 +0200,Mostly Cloudy,rain,16.73888889,16.73888889,0.74,7.245,147,10.3523,0,1017.7
2006-04-26 09:00:00.000 +0200,Mostly Cloudy,rain,18.83888889,18.83888889,0.65,3.4132,94,9.982,0,1017.78
2006-04-26 10:00:00.000 +0200,Mostly Cloudy,rain,21.16111111,21.16111111,0.59,4.6046,178,9.982,0,1017.3
2006-04-26 11:00:00.000 +0200,Mostly Cloudy,rain,22.58888889,22.58888889,0.53,4.4275,117,10.4006,0,1017.19
2006-04-26 12:00:00.000 +0200,Mostly Cloudy,rain,22.89444444,22.89444444,0.48,7.6636,53,11.27,0,1016.68
2006-04-26 13:00:00.000 +0200,Mostly Cloudy,rain,24.00555556,24.00555556,0.47,9.66,82,11.2056,0,1016.08
2006-04-26 14:00:00.000 +0200,Mostly Cloudy,rain,24.00555556,24.00555556,0.35,8.0017,70,11.3988,0,1015.62
2006-04-26 15:00:00.000 +0200,Mostly Cloudy,rain,23.97777778,23.97777778,0.44,9.2897,136,11.2056,0,1014.86
2006-04-26 16:00:00.000 +0200,Mostly Cloudy,rain,25.04444444,25.04444444,0.32,3.5903,185,11.2056,0,1013.97
2006-04-26 17:00:00.000 +0200,Mostly Cloudy,rain,24.07777778,24.07777778,0.35,4.9588,101,10.3523,0,1013.39
2006-04-26 18:00:00.000 +0200,Mostly Cloudy,rain,22.38333333,22.38333333,0.45,9.4829,102,9.982,0,1013.18
2006-04-26 19:00:00.000 +0200,Mostly Cloudy,rain,21.20555556,21.20555556,0.52,3.6869,101,9.982,0,1013.21
2006-04-26 20:00:00.000 +0200,Mostly Cloudy,rain,18.26111111,18.26111111,0.62,6.2146,28,10.3523,0,1013.75
2006-04-26 21:00:00.000 +0200,Mostly Cloudy,rain,17.2,17.2,0.67,14.49,30,9.982,0,1014.13
2006-04-26 22:00:00.000 +0200,Partly Cloudy,rain,15.99444444,15.99444444,0.75,3.1073,54,9.982,0,1014.13
2006-04-26 23:00:00.000 +0200,Clear,rain,15.96111111,15.96111111,0.79,12.2843,23,11.9301,0,1014.06
2006-04-27 00:00:00.000 +0200,Mostly Cloudy,rain,15.44444444,15.44444444,0.72,13.846,31,15.8263,0,1013.92
2006-04-27 01:00:00.000 +0200,Partly Cloudy,rain,14.37222222,14.37222222,0.75,10.9963,52,15.8263,0,1013.82
2006-04-27 02:00:00.000 +0200,Mostly Cloudy,rain,13.60555556,13.60555556,0.9,9.982,53,12.0428,0,1012.67
2006-04-27 03:00:00.000 +0200,Partly Cloudy,rain,12.82222222,12.82222222,0.82,6.2468,48,15.8263,0,1013.04
2006-04-27 04:00:00.000 +0200,Partly Cloudy,rain,12.75,12.75,0.83,3.3488,72,15.8263,0,1013.03
2006-04-27 05:00:00.000 +0200,Partly Cloudy,rain,11.41666667,11.41666667,0.92,6.2307,38,15.2628,0,1012.98
2006-04-27 06:00:00.000 +0200,Partly Cloudy,rain,12.33333333,12.33333333,0.86,2.4633,139,9.982,0,1012.83
2006-04-27 07:00:00.000 +0200,Mostly Cloudy,rain,14.90555556,14.90555556,0.78,10.2879,160,9.982,0,1013.03
2006-04-27 08:00:00.000 +0200,Mostly Cloudy,rain,15.89444444,15.89444444,0.74,10.2879,154,9.982,0,1013.13
2006-04-27 09:00:00.000 +0200,Mostly Cloudy,rain,17.22777778,17.22777778,0.72,12.0589,147,9.982,0,1013.13
2006-04-27 10:00:00.000 +0200,Mostly Cloudy,rain,17.82777778,17.82777778,0.73,7.4704,166,9.982,0,1013.1
2006-04-27 11:00:00.000 +0200,Mostly Cloudy,rain,17.91666667,17.91666667,0.72,10.0947,158,9.982,0,1013.17
2006-04-27 12:00:00.000 +0200,Mostly Cloudy,rain,19.05555556,19.05555556,0.67,9.0965,128,9.982,0,1013
2006-04-27 13:00:00.000 +0200,Mostly Cloudy,rain,20.14444444,20.14444444,0.67,7.5187,177,9.982,0,1012.69
2006-04-27 14:00:00.000 +0200,Mostly Cloudy,rain,20.26111111,20.26111111,0.62,3.8962,166,9.982,0,1012.54
2006-04-27 15:00:00.000 +0200,Mostly Cloudy,rain,21.20555556,21.20555556,0.62,4.6368,170,9.982,0,1011.87
2006-04-27 16:00:00.000 +0200,Overcast,rain,21.25555556,21.25555556,0.67,4.8944,164,9.982,0,1011.19
2006-04-27 17:00:00.000 +0200,Overcast,rain,20.23333333,20.23333333,0.66,7.2128,161,9.982,0,1011.17
2006-04-27 18:00:00.000 +0200,Overcast,rain,19.07777778,19.07777778,0.71,7.6475,153,9.982,0,1011.08
2006-04-27 19:00:00.000 +0200,Mostly Cloudy,rain,17.94444444,17.94444444,0.77,10.5777,142,9.982,0,1011.28
2006-04-27 20:00:00.000 +0200,Mostly Cloudy,rain,15.49444444,15.49444444,0.82,20.608,151,11.0285,0,1012.08
2006-04-27 21:00:00.000 +0200,Mostly Cloudy,rain,14.14444444,14.14444444,0.89,8.4364,146,9.9015,0,1012.64
2006-04-27 22:00:00.000 +0200,Mostly Cloudy,rain,14.53888889,14.53888889,0.86,11.0768,103,11.8979,0,1012.79
2006-04-27 23:00:00.000 +0200,Mostly Cloudy,rain,14.13888889,14.13888889,0.86,3.6708,142,11.6886,0,1012.79
2006-04-28 00:00:00.000 +0200,Mostly Cloudy,rain,13.4,13.4,0.9,3.5098,116,11.9784,0,1012.56
2006-04-28 01:00:00.000 +0200,Mostly Cloudy,rain,13.42777778,13.42777778,0.9,3.3488,71,11.9784,0,1012.8
2006-04-28 02:00:00.000 +0200,Partly Cloudy,rain,11.58888889,11.58888889,0.74,5.474,139,14.9569,0,1009.9
2006-04-28 03:00:00.000 +0200,Mostly Cloudy,rain,14.42222222,14.42222222,0.83,10.7709,63,14.9086,0,1011.91
2006-04-28 04:00:00.000 +0200,Mostly Cloudy,rain,13.91666667,13.91666667,0.86,10.6904,72,14.812,0,1011.72
2006-04-28 05:00:00.000 +0200,Mostly Cloudy,rain,13.4,13.4,0.9,10.3201,82,14.0875,0,1011.51
2006-04-28 06:00:00.000 +0200,Overcast,rain,13.86666667,13.86666667,0.9,7.9373,106,9.9015,0,1011.51
2006-04-28 07:00:00.000 +0200,Mostly Cloudy,rain,14.90555556,14.90555556,0.84,11.27,108,9.7566,0,1011.6
2006-04-28 08:00:00.000 +0200,Mostly Cloudy,rain,15.93333333,15.93333333,0.74,10.6743,132,9.4346,0,1011.59
2006-04-28 09:00:00.000 +0200,Mostly Cloudy,rain,17.12777778,17.12777778,0.65,19.8996,138,9.9015,0,1011.41
2006-04-28 10:00:00.000 +0200,Mostly Cloudy,rain,18.75,18.75,0.58,19.4166,157,9.9015,0,1011.2
2006-04-28 11:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.6,17.0499,147,9.982,0,1011.25
2006-04-28 12:00:00.000 +0200,Mostly Cloudy,rain,19.99444444,19.99444444,0.54,16.8728,136,10.0464,0,1010.98
2006-04-28 13:00:00.000 +0200,Mostly Cloudy,rain,21.11111111,21.11111111,0.5,17.3397,129,10.0464,0,1010.48
2006-04-28 14:00:00.000 +0200,Mostly Cloudy,rain,21.09444444,21.09444444,0.46,21.9604,140,10.4006,0,1010.24
2006-04-28 15:00:00.000 +0200,Partly Cloudy,rain,21.17777778,21.17777778,0.43,19.8191,157,10.0464,0,1009.55
2006-04-28 16:00:00.000 +0200,Partly Cloudy,rain,21.22777778,21.22777778,0.41,16.4703,156,11.27,0,1009.04
2006-04-28 17:00:00.000 +0200,Partly Cloudy,rain,20.1,20.1,0.45,13.7977,137,11.4471,0,1008.55
2006-04-28 18:00:00.000 +0200,Mostly Cloudy,rain,19.02777778,19.02777778,0.51,9.7888,147,11.27,0,1008.17
